step,loss,computation_time_ms,pure_computation_time,communication_time_ms,total_time_ms,gflops_per_sec,gradient_reduce_time_ms,loss_reduce_time_ms,total_pure_comm_time_ms,num_gradient_reductions
13,3.539338,10.855841,31.034239999999954,954.959106,965.814941,3227.431641,934.275879,0.504832,934.780701,13
14,3.711804,10.809376,29.978577000000087,957.877686,968.687073,3217.862793,937.953857,0.754688,938.708496,13
14,3.711804,10.77984,32.82031200000006,957.937683,968.717529,3217.761475,935.725098,0.172032,935.897217,13
14,3.711804,10.680128,30.403380999999968,957.869141,968.549255,3218.320312,937.624634,0.521216,938.145874,13
14,3.711804,10.709472,30.152466000000004,957.812805,968.522278,3218.4104,937.863953,0.505856,938.369812,13
14,3.711804,10.695583,30.529540999999995,957.677246,968.372803,3218.906738,937.495972,0.347264,937.843262,13
14,3.711804,10.7696,30.241454999999974,957.921692,968.691284,3217.848633,937.912231,0.5376,938.449829,13
14,3.711804,11.28208,31.08483799999999,957.234253,968.516357,3218.429688,937.166382,0.265184,937.431519,13
14,3.711804,11.86144,32.18310500000007,956.627014,968.488464,3218.522461,936.225464,0.079872,936.305359,13
15,3.679349,10.634784,29.887878,961.716003,972.350769,3205.738037,941.588379,0.874496,942.462891,13
15,3.679349,10.722176,30.147460000000024,961.686646,972.408813,3205.546631,941.638794,0.622592,942.261353,13
15,3.679349,10.7112,29.90417500000001,961.697998,972.40918,3205.545654,941.612061,0.892928,942.505005,13
15,3.679349,10.642464,29.742187999999942,961.740479,972.382935,3205.631836,941.665894,0.974848,942.640747,13
15,3.679349,10.75712,31.00225899999998,961.468079,972.22522,3206.151855,941.115784,0.107168,941.222961,13
15,3.679349,10.661824,30.652648999999997,961.62793,972.289734,3205.939453,941.320679,0.316416,941.637085,13
15,3.679349,10.58352,30.223692999999912,961.896301,972.479797,3205.3125,941.501465,0.754688,942.256104,13
15,3.679349,10.75552,31.12707499999999,961.621887,972.37738,3205.650391,941.078552,0.171776,941.250305,13
16,3.545939,10.64496,31.247008999999935,951.457764,962.102722,3239.884521,930.386719,0.468992,930.855713,13
16,3.545939,10.703585,30.938355,951.39856,962.102173,3239.886475,930.372192,0.791552,931.163818,13
16,3.545939,10.667904,30.98230000000001,951.438293,962.106201,3239.872803,930.595581,0.52832,931.123901,13
16,3.545939,10.658815,31.11267100000009,951.44397,962.102783,3239.884521,930.427856,0.562176,930.990112,13
16,3.545939,10.760768,30.583800999999994,950.994812,961.755554,3241.053955,930.71936,0.45232,931.171753,13
16,3.545939,10.714208,31.04894999999999,951.257935,961.972168,3240.324219,930.787964,0.135168,930.923218,13
16,3.545939,10.737312,31.200195000000008,951.273315,962.01062,3240.194824,930.685547,0.124928,930.810425,13
16,3.545939,10.643008,31.10040300000003,951.127441,961.770447,3241.003906,930.592285,0.077824,930.670044,13
17,3.6997,11.190688,31.262023999999997,962.208069,973.398743,3202.286621,941.682129,0.454656,942.136719,13
17,3.6997,11.078848,30.992920000000026,962.233459,973.312317,3202.571045,941.789978,0.529408,942.319397,13
17,3.6997,10.845568,30.802917999999977,962.458191,973.303772,3202.599121,942.030762,0.470016,942.500854,13
17,3.6997,10.931808,31.205016999999998,962.398804,973.330627,3202.510742,941.960693,0.164864,942.12561,13
17,3.6997,10.903168,31.18609600000002,962.28064,973.183777,3202.994141,941.613708,0.384,941.997681,13
17,3.6997,11.02832,31.517882999999983,962.163513,973.191833,3202.967285,941.414062,0.259968,941.67395,13
17,3.6997,10.867519,31.262513000000013,962.328003,973.195496,3202.955566,941.73938,0.193536,941.932983,13
17,3.6997,10.804448,31.35858099999996,962.36969,973.174133,3203.025879,941.754089,0.06144,941.815552,13
18,3.36888,10.752895,30.279052999999976,968.330078,979.082947,3183.695312,947.860779,0.943104,948.803894,13
18,3.36888,10.651457,30.12640399999998,968.303833,978.955261,3184.110596,947.791626,1.037312,948.828857,13
18,3.36888,11.014175,30.55517599999996,967.940186,978.954346,3184.113525,947.383301,1.015872,948.39917,13
18,3.36888,10.71424,32.49658199999999,968.269531,978.983765,3184.018066,945.423096,1.064096,946.487183,13
18,3.36888,10.862368,31.23504600000001,967.927734,978.7901,3184.647949,947.116821,0.438272,947.555054,13
18,3.36888,10.75488,35.077270999999996,968.034302,978.789185,3184.650879,943.629028,0.082816,943.711914,13
