step,loss,computation_time_ms,pure_computation_time,communication_time_ms,total_time_ms,gflops_per_sec,gradient_reduce_time_ms,loss_reduce_time_ms,total_pure_comm_time_ms,num_gradient_reductions
19,3.493841,8.489248,23.371276999999964,796.024353,804.513611,968.629272,780.859741,0.282624,781.142334,13
19,3.493841,8.371392,23.454467000000022,795.926086,804.297485,968.889587,780.55835,0.284672,780.843018,13
19,3.493841,8.593568,25.08544900000004,795.741516,804.335083,968.844299,779.068359,0.181248,779.249634,13
20,3.841737,8.747552,24.768493000000035,796.334778,805.082336,967.945068,780.246277,0.067584,780.313843,13
20,3.841737,8.78016,23.57214399999998,796.184448,804.9646,968.08667,780.925537,0.466944,781.392456,13
20,3.841737,8.382848,23.077576000000022,796.339417,804.72229,968.378113,781.189026,0.45568,781.644714,13
20,3.841737,8.61696,24.536254999999983,796.019409,804.636353,968.481567,779.990479,0.109568,780.100098,13
21,3.731646,9.239777,26.078430000000026,784.966431,794.206238,981.200317,767.998779,0.129024,768.127808,13
21,3.731646,9.385281,25.414123000000018,791.33783,800.723083,973.214722,774.713989,0.594976,775.30896,13
21,3.731646,9.288736,25.140075000000024,795.300293,804.58905,968.538513,778.725037,0.723968,779.448975,13
21,3.731646,9.494496,26.47570799999994,795.338989,804.833496,968.244324,778.251221,0.106496,778.357788,13
22,3.483478,8.834176,25.09283400000004,796.348633,805.1828,967.824219,780.021362,0.068608,780.089966,13
22,3.483478,8.42416,24.345459000000005,797.335388,805.759521,967.131531,781.148865,0.265216,781.414062,13
22,3.483478,8.491264,23.42871100000002,797.249756,805.741028,967.153809,781.971313,0.340992,782.312317,13
22,3.483478,8.633376,24.00537099999997,796.901184,805.534546,967.401672,781.234375,0.294816,781.529175,13
23,3.748069,8.928224,26.660705000000007,796.350159,805.278381,967.709412,778.548035,0.069632,778.617676,13
23,3.748069,8.46176,23.78234800000007,796.963867,805.425598,967.532532,780.768738,0.874496,781.64325,13
23,3.748069,8.376608,23.55120899999997,797.446106,805.822693,967.055786,781.486084,0.785408,782.271484,13
23,3.748069,8.600513,24.654785999999945,797.141785,805.74231,967.152222,780.524292,0.5632,781.087524,13
24,3.381248,8.840128,26.26629600000001,795.094604,803.934753,969.326782,777.593689,0.074752,777.668457,13
24,3.381248,8.47616,23.687867000000097,795.342468,803.818604,969.466858,779.324036,0.80672,780.130737,13
24,3.381248,8.422688,23.827576000000022,795.424194,803.846863,969.432739,779.435608,0.58368,780.019287,13
24,3.381248,8.582304,25.39288399999998,795.147766,803.730042,969.573608,777.842712,0.494464,778.337158,13
25,3.474747,9.010143,25.746887000000015,795.044495,804.054626,969.182312,778.150024,0.157696,778.307739,13
25,3.474747,8.428288,23.8875119999999,796.378113,804.806396,968.276917,780.33728,0.581632,780.918884,13
25,3.474747,8.366048,24.03820799999994,796.705261,805.071289,967.958313,780.421753,0.611328,781.033081,13
25,3.474747,8.603776,25.733581999999956,796.540283,805.144043,967.87085,779.343872,0.066592,779.410461,13
26,3.786038,8.7952,24.912048000000027,795.903259,804.698486,968.406799,779.719849,0.06656,779.786438,13
26,3.786038,8.412832,23.39880299999993,796.230225,804.643066,968.47345,780.869507,0.374784,781.244263,13
26,3.786038,8.445376,23.231446000000005,796.403015,804.848389,968.22644,781.237061,0.379904,781.616943,13
26,3.786038,8.8576,24.846251999999936,795.974365,804.83197,968.246155,779.89563,0.090112,779.985718,13
27,3.542748,8.697856,24.950500999999917,792.92804,801.625916,972.118652,776.579102,0.096256,776.675415,13
27,3.542748,8.372065,23.409424000000058,793.348877,801.720947,972.003357,777.914185,0.397312,778.311523,13
27,3.542748,8.366912,23.474731999999904,792.755798,801.122681,972.729309,777.25061,0.397312,777.647949,13
27,3.542748,8.681889,24.980469000000085,792.656311,801.338196,972.467651,776.243042,0.114688,776.357727,13
28,3.61729,8.813152,25.18414299999995,795.658386,804.471558,968.679932,779.184998,0.1024,779.287415,13
28,3.61729,8.359168,23.309998000000064,796.656006,805.015198,968.025757,781.177856,0.52736,781.7052,13
28,3.61729,8.430976,23.631103999999937,797.224609,805.655579,967.256287,781.623047,0.401408,782.024475,13
28,3.61729,8.598145,24.894347999999923,796.886292,805.484436,967.461914,780.514282,0.075744,780.590088,13
29,3.490332,8.770208,25.51281700000004,793.871094,802.641296,970.888855,777.062012,0.066464,777.128479,13
29,3.490332,8.68128,23.677978999999937,794.726074,803.407349,969.963074,779.417297,0.312064,779.72937,13
29,3.490332,8.384928,23.58197000000007,795.129578,803.514526,969.833679,779.637634,0.294912,779.932556,13
29,3.490332,8.584512,24.60327099999995,794.914001,803.498535,969.853027,778.744751,0.150528,778.895264,13
30,3.406114,8.662304,25.498963000000003,795.644653,804.306946,968.878235,778.727112,0.080896,778.807983,13
30,3.406114,8.50576,23.98895200000004,795.241089,803.746826,969.553406,779.130188,0.627712,779.757874,13
30,3.406114,8.401952,23.395934999999895,795.741821,804.143799,969.074829,780.115906,0.631936,780.747864,13
30,3.406114,8.58768,24.73211600000002,795.659424,804.247131,968.950195,779.08905,0.425984,779.515015,13
31,3.511844,8.68384,25.123779000000013,796.036865,804.720703,968.380066,779.532593,0.064352,779.596924,13
31,3.511844,8.373248,23.159974000000034,796.884766,805.257996,967.733948,781.76123,0.3368,782.098022,13
31,3.511844,8.381248,23.593444999999974,796.211792,804.593018,968.533752,780.649353,0.350208,780.999573,13
31,3.511844,8.550112,24.42401099999995,796.033936,804.584045,968.544556,780.074951,0.084992,780.160034,13
32,3.418869,8.738592,25.730101999999988,793.508728,802.247314,971.365662,776.380005,0.137216,776.517212,13
32,3.418869,8.432032,23.624145999999996,793.487732,801.919739,971.76239,777.762085,0.533504,778.295593,13
32,3.418869,8.41408,23.3394780000001,793.222534,801.636597,972.105713,777.906067,0.39104,778.297119,13
32,3.418869,8.583776,24.85449200000005,792.835144,801.418945,972.369629,776.421143,0.143296,776.564453,13
33,3.509674,8.68624,25.66748000000007,790.768738,799.454956,974.758484,773.575439,0.211968,773.787476,13
33,3.509674,8.406591,23.813048999999978,791.376526,799.783142,974.358459,775.433777,0.536288,775.970093,13
33,3.509674,8.4104,23.565247,792.405396,800.815796,973.10199,776.713989,0.536576,777.250549,13
33,3.509674,8.613152,25.768249999999966,792.339355,800.952515,972.935913,775.111511,0.072768,775.184265,13
34,2.982652,8.74368,25.66369599999996,795.79657,804.540222,968.59729,778.809937,0.06656,778.876526,13
34,2.982652,8.380896,23.572876000000065,796.506531,804.887451,968.179382,780.574219,0.740352,781.314575,13
34,2.982652,8.36992,23.164000999999985,795.873169,804.243103,968.955139,780.336792,0.7424,781.079102,13
34,2.982652,8.932545,25.10736099999997,795.037231,803.969788,969.284546,778.532776,0.329632,778.862427,13
35,3.872645,8.795072,24.97198400000002,796.752502,805.547546,967.386047,780.497681,0.077824,780.575562,13
35,3.872645,8.373984,23.064209000000005,797.70697,806.080933,966.745911,782.494507,0.52224,783.016724,13
35,3.872645,8.738688,23.776246000000015,797.513916,806.252625,966.540161,782.254028,0.222368,782.476379,13
35,3.872645,8.591681,25.073668999999995,797.488525,806.0802,966.746765,780.766052,0.24048,781.006531,13
36,3.402535,8.697856,25.358398999999963,792.411194,801.10907,972.745789,775.681274,0.069408,775.750671,13
36,3.402535,8.419424,23.356322999999975,792.496155,800.915588,972.980774,777.068787,0.490496,777.559265,13
36,3.402535,8.627647,23.505859999999984,793.041748,801.669373,972.065918,777.691467,0.472064,778.163513,13
36,3.402535,8.617472,24.686339999999973,792.997925,801.615417,972.131348,776.809387,0.119712,776.929077,13
37,3.771652,8.886976,25.459472000000005,792.955811,801.842773,971.855774,776.312622,0.070656,776.383301,13
37,3.771652,8.401567,24.40759300000002,793.487183,801.888733,971.800049,777.319336,0.161792,777.48114,13
37,3.771652,8.408159,23.670837000000006,793.006958,801.4151,972.374329,777.2948,0.449376,777.744263,13
37,3.771652,8.659072,25.1875,792.733398,801.392456,972.401794,776.125061,0.079872,776.204956,13
38,3.821177,8.724064,25.52087400000005,791.244629,799.968689,974.132507,774.350525,0.09728,774.447815,13
38,3.821177,8.362304,23.203430000000026,792.283081,800.645386,973.309082,776.77533,0.666624,777.441956,13
38,3.821177,8.645856,23.359681000000023,791.919373,800.565247,973.406616,776.537903,0.667648,777.205566,13
38,3.821177,8.615488,24.565002999999933,791.840454,800.455933,973.53949,775.492615,0.398336,775.89093,13
39,3.245039,8.788448,25.370911000000092,796.267273,805.055725,967.97699,779.602905,0.08192,779.684814,13
39,3.245039,8.367872,23.575439999999958,796.886963,805.254822,967.737732,781.33429,0.345088,781.679382,13
39,3.245039,8.381856,24.004028000000062,796.574524,804.95636,968.096558,780.520203,0.432128,780.952332,13
39,3.245039,8.555904,24.502197000000024,796.354065,804.909973,968.152405,780.315613,0.09216,780.407776,13
40,3.509601,8.672,25.651672000000076,794.90094,803.572937,969.763184,777.577332,0.343904,777.921265,13
40,3.509601,8.363264,23.689147999999932,795.440491,803.803772,969.48468,779.565796,0.548864,780.114624,13
40,3.509601,8.429216,23.284911999999963,795.267822,803.697021,969.613464,779.752625,0.659456,780.412109,13
40,3.509601,8.600256,24.75213599999995,795.001953,803.602234,969.727844,778.767212,0.082944,778.850098,13
